ilce_adi,mahalle_adi,mahalle_adi,mahalle_koy_uavt,display_name,address,latitude,longitude,estimated_population_mahalle,structural_fragility_score,risk_score,risk_category,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,gecici_barinma,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,total_buildings_mahalle
pendik,Kurna Mahallesi,KURNA,191761.0,"Kurna Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Kurna Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.95979332786368,29.344717193099658,8207,165.0,0.011,MEDIUM,79.0,206.0,279.0,563.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,564.0
pendik,Kurtdoğmuş Mahallesi,KURTDOÐMUÞ,191763.0,"Kurtdoğmuş Mahallesi, İstanbul, Marmara Bölgesi, 34916, Türkiye","{""village"": ""Kurtdoğmuş Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34916"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.01152886658388,29.350694951474242,5166,61.0,0.0,NOT ENOUGH DATA,13.0,103.0,239.0,355.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,355.0
pendik,Emirli Mahallesi,EMÝRLÝ,191757.0,"Emirli Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Emirli Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.987838881741396,29.343898084240195,3725,57.2,0.0,NOT ENOUGH DATA,19.0,88.0,149.0,253.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,256.0
pendik,Ballıca Mahallesi,BALLICA,191755.0,"Ballıca Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Ballıca Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.99309414836048,29.415147497088743,4773,64.8,0.0015,LOW,14.0,117.0,197.0,327.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,328.0
pendik,Göçbeyli Mahallesi,GÖÇBEYLÝ,191759.0,"Göçbeyli Mahallesi, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Göçbeyli Mahallesi"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",40.991479827322905,29.47635021098759,9968,37.6,0.0015,LOW,0.0,11.0,674.0,684.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,685.0
catalca,Çatalca Devlet Ormanı,,0.0,"Çatalca Devlet Ormanı, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""city_district"": ""Çatalca Devlet Ormanı"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.31442755039143,28.373382316400498,0,0.0,0.0,NOT ENOUGH DATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catalca,Hallaçlı Mahallesi,HALLAÇLI,191795.0,"Hallaçlı Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Hallaçlı Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.33698935656781,28.10625713816177,2433,171.5,0.0125,MEDIUM,0.0,434.0,392.0,826.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,826.0
catalca,Fatih Mahallesi,FATÝH,40904.0,"Fatih Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Fatih Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.48079074706723,28.166929749712324,2574,297.1,0.0,NOT ENOUGH DATA,184.0,262.0,428.0,873.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,874.0
catalca,Yalıköy Mahallesi,YALIKÖY,191833.0,"Yalıköy Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Yalıköy Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.46812418776041,28.263159226734583,2604,52.9,0.0,NOT ENOUGH DATA,0.0,29.0,855.0,872.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,884.0
catalca,Atatürk Mahallesi,ATATÜRK,40903.0,"Atatürk Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Atatürk Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.392227062482846,28.14639807241258,1900,191.2,0.0,NOT ENOUGH DATA,90.0,245.0,310.0,642.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,645.0
catalca,Karacaköy Merkez Mahallesi,KARACAKÖY MERKEZ,40916.0,"Karacaköy Merkez Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Karacaköy Merkez Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.417085292196084,28.345113608100785,3045,59.2,0.008,LOW,0.0,25.0,1009.0,1032.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1034.0
catalca,Aydınlar Mahallesi,AYDINLAR,191783.0,"Aydınlar Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Aydınlar Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.37115498065205,28.2217724797657,1832,323.1,0.0,NOT ENOUGH DATA,254.0,169.0,199.0,620.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,622.0
catalca,Yaylacık Mahallesi,YAYLACIK,191817.0,"Yaylacık Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Yaylacık Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.35164252878139,28.218213043618498,88,19.0,0.0,NOT ENOUGH DATA,15.0,11.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0
catalca,Karamandere Mahallesi,KARAMANDERE,191829.0,"Karamandere Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Karamandere Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.369316452428556,28.30738372761937,1028,32.2,0.0,NOT ENOUGH DATA,12.0,11.0,326.0,348.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,349.0
catalca,Ormanlı Mahallesi,ORMANLI,191831.0,"Ormanlı Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Ormanlı Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.406438660715665,28.44038192229686,1452,27.0,0.0,NOT ENOUGH DATA,0.0,8.0,485.0,492.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,493.0
catalca,Çiftlikköy Merkez Mahallesi,ÇÝFTLÝKKÖY,40917.0,"Çiftlikköy Merkez Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Çiftlikköy Merkez Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.34999177515857,28.427105364051865,2486,237.8,0.0,NOT ENOUGH DATA,145.0,193.0,506.0,842.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,844.0
catalca,Belgrat Mahallesi,BELGRAT,191823.0,"Belgrat Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Belgrat Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.3648983108427,28.37743482254207,680,16.4,0.0,NOT ENOUGH DATA,0.0,16.0,215.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,231.0
catalca,Hisarbeyli Mahallesi,HÝSARBEYLÝ,191827.0,"Hisarbeyli Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Hisarbeyli Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.36920509351726,28.47626188730644,515,10.6,0.0,NOT ENOUGH DATA,0.0,6.0,169.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,175.0
catalca,Gümüşpınar Mahallesi,GÜMÜÞPINAR,191793.0,"Gümüşpınar Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Gümüşpınar Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.32863823348108,28.30462093134919,1169,103.0,0.0,NOT ENOUGH DATA,0.0,277.0,120.0,396.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,397.0
catalca,Başak Mahallesi,BAÞAK,191821.0,"Başak Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Başak Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.337974976167054,28.456946006694377,618,91.9,0.0,NOT ENOUGH DATA,68.0,56.0,86.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,210.0
catalca,Celepköy Mahallesi,CELEPKÖY,191825.0,"Celepköy Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Celepköy Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.35722435669708,28.52923723301639,465,8.5,0.0,NOT ENOUGH DATA,0.0,2.0,156.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,158.0
catalca,Örencik Mahallesi,ÖRENCÝK,191813.0,"Örencik Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Örencik Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.326226709403855,28.498196918560524,1570,104.2,0.0,NOT ENOUGH DATA,62.0,62.0,409.0,532.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,533.0
catalca,Kalfa Mahallesi,KALFA,191803.0,"Kalfa Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Kalfa Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.28796857340467,28.4329570231529,1184,145.4,0.0,NOT ENOUGH DATA,87.0,142.0,173.0,402.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,402.0
catalca,Yazlık Mahallesi,YAZLIK,191819.0,"Yazlık Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Yazlık Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.29980595855132,28.532879689805704,636,10.8,0.0,NOT ENOUGH DATA,0.0,0.0,216.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,216.0
catalca,Dağyenice Mahallesi,DAÐYENÝCE,191787.0,"Dağyenice Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Dağyenice Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.27835458233261,28.48243262249226,1145,101.1,0.0015,LOW,43.0,136.0,210.0,389.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,389.0
catalca,İhsaniye Mahallesi,ÝHSANÝYE,191797.0,"İhsaniye Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""İhsaniye Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.2718460729341,28.34008948832117,2215,358.5,0.003,LOW,226.0,354.0,172.0,742.0,10.0,0.0,2.0,8.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,752.0
catalca,Çanakça Mahallesi,ÇANAKÇA,191785.0,"Çanakça Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Çanakça Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.25787588911075,28.511230272492227,3452,245.0,0.0015,LOW,81.0,365.0,726.0,1168.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1172.0
catalca,Kızılcaali Mahallesi,KIZILCAALÝ,191807.0,"Kızılcaali Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Kızılcaali Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.24307120593032,28.557386112847485,600,10.2,0.0,NOT ENOUGH DATA,0.0,0.0,204.0,198.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,204.0
catalca,Örcünlü Mahallesi,ÖRCÜNLÜ,191811.0,"Örcünlü Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Örcünlü Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.22621491476415,28.524681873553448,1240,21.0,0.0,NOT ENOUGH DATA,0.0,0.0,421.0,421.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,421.0
catalca,Kestanelik Mahallesi,KESTANELÝK,191805.0,"Kestanelik Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Kestanelik Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.22303509230369,28.497107666450077,2565,221.3,0.0015,LOW,57.0,412.0,402.0,861.0,10.0,0.0,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,871.0
catalca,Oklalı Mahallesi,OKLALI,191809.0,"Oklalı Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Oklalı Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.220130482240904,28.478421044505183,1358,114.2,0.0015,LOW,0.0,304.0,157.0,461.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,461.0
catalca,Subaşı Mahallesi,SUBAÞI,191815.0,"Subaşı Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Subaşı Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.21929540446045,28.457712199787167,2739,250.6,0.003,LOW,67.0,468.0,395.0,928.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,930.0
catalca,Akalan Mahallesi,AKALAN,191781.0,"Akalan Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Akalan Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.250684764894814,28.414791085126048,1204,121.5,0.0015,LOW,0.0,337.0,72.0,409.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,409.0
catalca,Kabakça Mahallesi,KABAKÇA,191801.0,"Kabakça Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Kabakça Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.24079056784093,28.376052804086797,3802,413.0,0.0155,MEDIUM,153.0,677.0,461.0,1291.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1291.0
catalca,Gökçeali Mahallesi,GÖKÇEALÝ,191791.0,"Gökçeali Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Gökçeali Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.20565241735453,28.435378638849265,2123,158.7,0.0015,LOW,0.0,409.0,312.0,720.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,721.0
catalca,İnceğiz Mahallesi,ÝNCEÐÝZ,191799.0,"İnceğiz Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""İnceğiz Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.1953442850727,28.401543386333188,1947,157.8,0.0095,LOW,0.0,416.0,245.0,661.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,72.0,0.0,1.0,0.0,661.0
catalca,Elbasan Mahallesi,ELBASAN,191789.0,"Elbasan Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""village"": ""Elbasan Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.14600069022209,28.401945360311217,1416,81.0,0.011,MEDIUM,0.0,190.0,291.0,481.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,481.0
catalca,Ovayenice Mahallesi,OVAYENÝCE,40901.0,"Ovayenice Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Ovayenice Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.10011418968831,28.4145820581204,3190,238.7,0.0404,HIGH,103.0,289.0,691.0,1083.0,0.0,0.0,11.0,39.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1083.0
catalca,Çakıl Mahallesi,ÇAKIL,40899.0,"Çakıl Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Çakıl Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.104262064331046,28.453442380654224,5025,378.3,0.0469,HIGH,100.0,660.0,946.0,1706.0,0.0,0.0,10.0,47.0,0.0,0.0,2.0,8.0,1.0,1.0,2.0,1706.0
catalca,İzzettin Mahallesi,ÝZZETTÝN,40900.0,"İzzettin Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""İzzettin Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.16977520908817,28.504837432395103,2786,120.2,0.0175,MEDIUM,0.0,243.0,703.0,944.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,88.0,0.0,1.0,1.0,946.0
catalca,Kaleiçi Mahallesi,KALEÝÇÝ,40898.0,"Kaleiçi Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Kaleiçi Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.161865107966904,28.445323555418323,5897,431.6,0.0463,HIGH,71.0,880.0,1051.0,1920.0,82.0,0.0,9.0,42.0,1.0,1.0,6.0,232.0,1.0,1.0,2.0,2002.0
catalca,Ferhatpaşa Mahallesi,FERHATPAÞA,40897.0,"Ferhatpaşa Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Ferhatpaşa Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.12894890493569,28.497501465927012,6834,402.6,0.0461,HIGH,45.0,813.0,1462.0,1788.0,532.0,0.0,8.0,40.0,3.0,1.0,15.0,3.0,1.0,1.0,2.0,2320.0
catalca,Nakkaş Mahallesi,NAKKAÞ,40909.0,"Nakkaş Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""city_district"": ""Nakkaş Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.18305235243983,28.55746039479457,1911,133.8,0.003,LOW,0.0,338.0,311.0,648.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,649.0
catalca,Bahşayış Mahallesi,BAHÞAYÝÞ,40902.0,"Bahşayış Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Bahşayış Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.123305448976446,28.55479931701159,600,12.0,0.0,NOT ENOUGH DATA,0.0,6.0,198.0,204.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,204.0
catalca,Muratbey Merkez Mahallesi,MURATBEY MERKEZ,40905.0,"Muratbey Merkez Mahallesi, Çatalca, İstanbul, Marmara Bölgesi, 34540, Türkiye","{""suburb"": ""Muratbey Merkez Mahallesi"", ""town"": ""Çatalca"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""postcode"": ""34540"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.08463975470458,28.495049323862855,2053,40.6,0.0175,MEDIUM,0.0,19.0,678.0,689.0,8.0,0.0,1.0,13.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,697.0
silivri,Sancaktepe Mahallesi,SANCAKTEPE,40931.0,"Sancaktepe Mahallesi, Silivri, İstanbul, Marmara Bölgesi, Türkiye","{""suburb"": ""Sancaktepe Mahallesi"", ""town"": ""Silivri"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.10794540358503,28.0916124533229,10744,472.9,0.0671,HIGH,17.0,1172.0,914.0,1996.0,102.0,5.0,23.0,85.0,1.0,0.0,7.0,453.0,1.0,1.0,2.0,2103.0
silivri,Kurfallı Mahallesi,KURFALLI,191855.0,"Kurfallı Mahallesi, Silivri, İstanbul, Marmara Bölgesi, Türkiye","{""village"": ""Kurfallı Mahallesi"", ""town"": ""Silivri"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.2083102184058,28.26838369458567,2549,130.9,0.0045,LOW,1.0,350.0,148.0,497.0,1.0,1.0,3.0,11.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,499.0
silivri,Silivri Orman Alanı,,0.0,"Silivri Orman Alanı, Silivri, İstanbul, Marmara Bölgesi, Türkiye","{""city_district"": ""Silivri Orman Alanı"", ""town"": ""Silivri"", ""province"": ""İstanbul"", ""region"": ""Marmara Bölgesi"", ""country"": ""Türkiye"", ""country_code"": ""tr""}",41.26575165052223,28.25965517384965,0,0.0,0.0,NOT ENOUGH DATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
